author_display,title,id,author_id
"Hands, Elizabeth",PHILLIS TO DAMON. A SONG.,peh89-w0320,pers00324
"Smart, Christopher","ODE IX. The Author apologizes to a Lady, for his being a little man.",o4103-w0110,pers00254
"Tate, Nahum",The Challenge. ,oat77-w0660,pers00344
"Prior, Matthew",Her Right Name. ,pmp18-w0750,pers00314
"Tighe, Mary",Pleasure. ,pmt18-w0290,pers00320
"Prior, Matthew",CANTATA. ,pmp18-w0740,pers00314
"Tate, Nahum",The Cure. A Dialogue.,oat77-w0670,pers00344
"Tighe, Mary","Verses Written in Sickness. December, 1804.",pmt18-w0280,pers00320
"Smart, Christopher","To the reverend and learned Dr. WEBSTER, Occasioned by his Dialogues on ANGER and FORGIVENESS. ODE VIII.",o4103-w0100,pers00254
"Alcock, Mary",UPON READING SOME VERSES UPON A SCULL. ,pma99-w0470,pers00306
"Scott, John","ELEGY. WRITTEN IN THE HOT WEATHER, JULY MDCCLVII.",o4984-w0520,pers00250
"Blamire, Susanna","TO THE FLOWER LOVE-IN-IDLENESS, AND A PETITION TO THE FAIRIES TO BRING INDIFFERENCE.",bsb18-w0220,pers00280
"Scott, John",ELEGY. WRITTEN IN THE HARVEST.,o4984-w0530,pers00250
"Alcock, Mary",DITTO. ,pma99-w0460,pers00306
"Inchbald, Elizabeth",In the Dead of the Night. Sung by Mrs. Jordan in the Wedding Day.,o5472-w0010,pers00298
"Blamire, Susanna","ON COLLINS'S ODE ON THE PASSIONS, AS RECITED BY MRS ESTEN",bsb18-w0230,pers00280
"Burns, Robert","TO A LOUSE, On Seeing one on a Lady's Bonnet at Church.",cbu86-w0260,pers00307
"Wesley, Charles",At MEALS. ,o3900-w1350,pers00309
"Akenside, Mark",ODE I. Allusion to HORACE. ,o3776-w0010,pers00047
"Burns, Robert","EPISTLE TO J. L*****K, AN OLD SCOTCH BARD. ",cbu86-w0270,pers00307
"Wesley, Charles",GRACE before MEAT. ,o3900-w1340,pers00309
"Diaper, William",[Nereides:] Eclogue XII. ,pdi12-w0130,pers00266
"Robinson, Mary",A CHARACTER. ,pro75-w0160,pers00271
"Betham, (Mary) Matilda","CEN'LIN, PRINCE OF MERCIA. ",bmb97-w0120,pers00315
"Baillie, Joanna","SONG, FOR AN IRISH MELODY.",bjb18-w0680,pers00287
"Shenstone, William",A BALLAD. ,o5156-w0200,pers00035
"Finch, Anne, countess of Winchilsea",The Man bitten by Fleas. ,o4784-w0600,pers00268
"Shenstone, William",The EXTENT of COOKERY. ,o5156-w0210,pers00035
"Baillie, Joanna",SONG. ,bjb18-w0690,pers00287
"Finch, Anne, countess of Winchilsea",REFORMATION. ,o4784-w0610,pers00268
"Betham, (Mary) Matilda",RHAPSODY ,bmb97-w0130,pers00315
"Diaper, William",[Nereides:] Eclogue XI. Eune.,pdi12-w0120,pers00266
"Robinson, Mary",ODE to SPRING. ,pro75-w0170,pers00271
"Boswell, James",LYCIDAS to MENALCAS. ,o3913-w0020,pers00304
"Barber, Mary",The Oak and its Branches. A Fable. Occasion'd by seeing a dead Oak beautifully encompass'd with Ivy.,pba35-w0220,pers00087
"Barber, Mary","An Apology written for my Son to his Master, who had commanded him to write Verses on the Death of the late Lord —. ",pba35-w0230,pers00087
"Day, Eliza",HYMN FOR SUNDAY EVENING. ,bed98-w0800,pers00340
"Hoadly, John",BOOK XII. Ep 103. ,o5156-w1239,pers00108
"Watts, Isaac",A CRADLE HYMN. ,o5454-w0410,pers00292
"Cunningham, Peter","ODE TO THE NEW YEAR, 1769. ",o4986-w0210,pers00216
"Day, Eliza","A SUNDAY EVENING's HYMN, IN SICKNESS.",bed98-w0810,pers00340
"Parsons, Philip",INSCRIPTION IN AN ARBOUR. PROCUL ESTE PROFANI!,o4986-w0200,pers00242
"Watts, Isaac",A SUMMER EVENING. ,o5454-w0400,pers00292
"Watts, Isaac",THE REVERSE; ON THE View of some of my Friends remaining Comforts. ,o4672-w0560,pers00292
"Williams, Helen Maria","ELEGY ON A YOUNG THRUSH, WHICH ESCAPED FROM THE WRITER'S HAND, AND FALLING DOWN THE AREA OF A HOUSE, COULD NOT BE FOUND.",bhw18-w0350,pers00276
"Watts, Isaac",To the Right Honourable JOHN Lord CUTTS. [At the Siege of Namure.],o4672-w0570,pers00292
"Williams, Helen Maria","DULCE DOMUM, AN OLD LATIN ODE.",bhw18-w0340,pers00276
"Gray, Thomas",[Lines Written at Burnham] ,tgaen-wlobt,pers00039
"Darwin, Erasmus",[THE BOTANIC GARDEN. PART II. THE LOVES OF THE PLANTS.] ,o4671-w0020,pers00337
"Cooper, John Gilbert",WINIFREDA. ,o5089-w0350,pers00054
"Leapor, Mary",CELADON to MIRA. ,o5125-w0360,pers00154
"Leapor, Mary",On Mr. POPE's Universal PRAYER. ,o5125-w0370,pers00154
"Barbauld, Anna Laetitia","To a LADY, With some painted FLOWERS. ",o3555-w0210,pers00149
"Barbauld, Anna Laetitia",OVID to his WIFE: Imitated from different Parts of his TRISTIA. ,o3555-w0200,pers00149
"Nugent, Robert Craggs, Earl Nugent",An Ode to the Right Honourable the Lord LONSDALE. ,o5153-w0390,pers00119
"Cristall, Ann Batten","[Repeat, O, Muse!] ",cac95-w0140,pers00301
"Smart, Christopher",ON THE GOODNESS OF THE SUPREME BEING. ,o4987-w0940,pers00254
"Savage, Richard","DENNIS to Mr. THOMSON, Who had procured him a Benefit Night. ",o5155-w0740,pers00015
"Nugent, Robert Craggs, Earl Nugent","An ODE to WILLIAM PULTNEY, Esq; ",o5153-w0380,pers00119
"Cristall, Ann Batten",SONG. ,cac95-w0150,pers00301
"Hylton, John Scott",SONG. 1753.,o5155-w0750,pers00109
"Egerton, Sarah Fyge",The Retreat. ,pse03-w0110,pers00272
"Wesley, John",Desiring to praise worthily. From the German.,o3900-w0740,pers00310
"Lennox, Charlotte",On reading HUTCHISON on the PASSIONS. ,o5247-w0130,pers00295
"Wesley, Charles",FREE GRACE. ,o3900-w0750,pers00309
"Egerton, Sarah Fyge","To Mr. Norris, on his Idea of Happiness. ",pse03-w0100,pers00272
"Gray, Thomas",Sonnet [on the Death of Mr Richard West] ,tgaen-wsorw,pers00039
"Lennox, Charlotte",A SONG. ,o5247-w0120,pers00295
"Johnson, Samuel","TO MISS —, ON HER GIVING THE AUTHOR A GOLD AND SILK NETWORK PURSE OF HER OWN WEAVING. ",o4986-w0680,pers00029
"Gay, John",FABLE [37] XXXVII. The Farmer's Wife and the Raven.,ojg27-w0380,pers00303
"Watts, Isaac",SONG VIII. Praise to GOD for learning to Read.,o5454-w0080,pers00292
"Marriott, Sir James",ELEGY. ON THE DEATH OF A YOUNG LADY.,o4987-w0060,pers00057
"Marriott, Sir James",THE ACADEMIC. WRITTEN APRIL M.DCC.LV.,o4987-w0070,pers00057
"Watts, Isaac",SONG IX. The All-seeing GOD.,o5454-w0090,pers00292
"Johnson, Samuel",A TRANSLATION OF THE LATIN EPITAPH ON SIR THOMAS HANMER. ,o4986-w0690,pers00029
"Gay, John",FABLE [38] XXXVIII. The Turkey and the Ant.,ojg27-w0390,pers00303
"Churchill, Charles",THE JOURNEY. ,o3886-w0010,pers00155
"Hunter, Anne",SONG. ,bah18-w0440,pers00281
"Parnell, Thomas","THE VIGIL of VENUS. Written in the Time of JULIUS CAESAR, and by some ascrib'd to CATULLUS.",o4106-w0080,pers00294
"Smith, Charlotte","SONNET [46] XLVI. Written at Penshurst, in Autumn, 1788. ",n22cs-w0460,pers00290
"Parnell, Thomas","HOMER's BATRACHOMUOMACHIA: OR, THE BATTEL OF THE FROGS and MICE.",o4106-w0090,pers00294
"Smith, Charlotte",SONNET [47] XLVII. To Fancy. ,n22cs-w0470,pers00290
"Hunter, Anne",SONG. ,bah18-w0450,pers00281
"Baillie, Joanna",SONG. (TO THE SCOTCH AIR OF “MY NANNY O.”),bjb18-w0210,pers00287
"Harrison, William",WOODSTOCK PARK. A POEM.,o5156-w0690,pers00103
"Finch, Anne, countess of Winchilsea",The EQUIPAGE. Written Originally in FRENCH by L'Abbé Reigner.,o4784-w0290,pers00268
"Chatterton, Thomas",CHATTERTON'S WILL. 1770.,o4198-w0190,pers00288
"Whitehead, William","ELEGY I. Written at the CONVENT of HAUT VILLERS in CHAMPAGNE, 1754.",o5157-w0070,pers00038
"Whitehead, William",ODE TO THE TIBER. WRITTEN ABROAD.,o5157-w0060,pers00038
"Chatterton, Thomas",HECCAR AND GAIRA AN AFRICAN ECLOGUE.,o4198-w0180,pers00288
Anonymous,ISAIAH XXXV. ,o5156-w0680,pers00066
"Baillie, Joanna",TO A CHILD. ,bjb18-w0200,pers00287
"Finch, Anne, countess of Winchilsea",The House of Socrates. ,o4784-w0280,pers00268
"Edwards, Thomas",SONNET III. To F. K. Esq,o5153-w0772,pers00016
"Lloyd, Robert",TO THE MOON. ,o4987-w0320,pers00179
"Lloyd, Robert",A BALLAD. ,o4987-w0330,pers00179
"Williams, Helen Maria","THE TRAVELLERS IN HASTE; ADDRESSED TO THOMAS CLARKSON, ESQ. IN 1814, WHEN MANY ENGLISH ARRIVED AT PARIS, BUT REMAINED A VERY SHORT TIME.",bhw18-w0480,pers00276
"Egerton, Sarah Fyge",The Fate. ,pse03-w0250,pers00272
"Stevens, George Alexander",RELIGION. A RHAPSODY.,o4154-w0010,pers00332
"Lennox, Charlotte",An ODE. ,o5247-w0270,pers00295
"Williams, Helen Maria","TO JAMES FORBES, ESQ. ON HIS BRINGING ME FLOWERS FROM VAUCLUSE, AND WHICH HE HAD PRESERVED BY MEANS OF AN INGENIOUS PROCESS IN THEIR ORIGINAL BEAUTY.",bhw18-w0490,pers00276
"Egerton, Sarah Fyge",Song on Madam S—. ,pse03-w0240,pers00272
"Lennox, Charlotte","An EPISTLE TO MONESES, IN IMITATION of OVID. ",o5247-w0260,pers00295
"Baillie, Joanna",THE HORSE AND HIS RIDER. ,bjb18-w0150,pers00287
"Lisle, Thomas","The HISTORY of PORSENNA, King of RUSSIA IN TWO BOOKS.",o5157-w0330,pers00114
"Lisle, Thomas","LETTER from MARSEILLES to my Sisters at CRUX-EASTON, MAY 1735. ",o5157-w0320,pers00114
"Diaper, William",DRYADES: A POEM. ,pdi13-w0010,pers00266
"Baillie, Joanna",THUNDER. ,bjb18-w0140,pers00287
"Pope, Alexander",THE UNIVERSAL PRAYER. ,o3702-w0010,pers00012
"Cowper, William",On observing some Names of little Note recorded in the BIOGRAPHIA BRITANNICA. ,o3794-w0180,pers00269
"Prior, Matthew",Protogenes and Apelles. ,pmp18-w1000,pers00314
"Jones, Mary",From New Lodge to Fern-Hill. In a very rainy Summer Season.,pjo50-w0520,pers00273
"Jones, Mary",ODE To the Right Hon. Lady Henry Beauclerk.,pjo50-w0530,pers00273
"Prior, Matthew",Democritus and Heraclitus. ,pmp18-w1010,pers00314
"Cowper, William",REPORT Of an adjudged Case not to be found in any of the Books. ,o3794-w0190,pers00269
"Mason, William","AN ELEGY, On the DEATH of a LADY. Written in 1760.",o5089-w0010,pers00051
"Baillie, Joanna",ST. LUKE VII. 12. ,bjb18-w0870,pers00287
"Chandler, Mary","To Mrs. Moor, A Poem on Friendship. Written in 1729.",pmc36-w0130,pers00325
"Leapor, Mary",MIRA's WILL. ,o5125-w0020,pers00154
"Warton, Joseph",ODE TO HEALTH. WRITTEN ON A RECOVERY FROM THE SMALL-POX.,o4985-w0410,pers00049
"Baillie, Joanna",ST. JOHN XXI. 1. ,bjb18-w0860,pers00287
"Warton, Joseph",ODE TO LIBERTY. ,o4985-w0400,pers00049
"Leapor, Mary",The FRIEND in Disgrace. A DIALOGUE.,o5125-w0030,pers00154
"Chandler, Mary",A SONG. ,pmc36-w0120,pers00325
"Macpherson, James","FINGAL, AN ANCIENT EPIC POEM. In SIX BOOKS.",o5164-w0010,pers00291
"Brand, Hannah",ODE TO ADVERSITY; INSCRIBED TO MISS H—.,o4091-w0050,pers00305
"Thomson, James",[The Seasons:] SPRING. ,o3549-w0010,pers00020
"Gray, Thomas",[Sketch of his Own Character] ,tgaen-wskoc,pers00039
"Brand, Hannah","IMITATION OF THE FRENCH HYMN, Quoted in the Spectator, No. 513.",o4091-w0040,pers00305
"Cristall, Ann Batten","TO A LADY, ON THE RISE OF MORN. ",cac95-w0200,pers00301
"Seward, Anna",TO TIME PAST. WRITTEN DEC. 1772.,bse96-w0060,pers00282
"Shenstone, William",SONG III. ,o5156-w0122,pers00035
"Warton, Thomas",A SONNET; written at W—DE in the Absence of —. ,o5155-w0400,pers00053
"Seward, Anna",SONNET. ,bse96-w0070,pers00282
"Cristall, Ann Batten",SONG. ,cac95-w0210,pers00301
"Warton, Thomas",On BATHING. A SONNET.,o5155-w0410,pers00053
"Rowe, Elizabeth",The Vision. To Theron. ,oar96-w0460,pers00265
"Barbauld, Anna Laetitia",SONG III. ,o3555-w0150,pers00149
"Prior, Matthew","TO My LORD BUCKHURST, Very Young, Playing with a CAT. ",pmp18-w0080,pers00314
"Goldsmith, Oliver",RETALIATION. ,o5346-w0060,pers00174
"Rowe, Elizabeth",A Pastoral Elegy. ,oar96-w0470,pers00265
"Barbauld, Anna Laetitia",SONG II. ,o3555-w0140,pers00149
"Prior, Matthew",An ODE. ,pmp18-w0090,pers00314
"Hunter, Anne",SONG. ,bah18-w0390,pers00281
"Barber, Mary","To the Right Honourable the Lady Elizabeth Brownlow, upon desiring me to send her some of my Poems. ",pba35-w0160,pers00087
"Hunter, Anne","REMEMBRANCE, A SONG.",bah18-w0380,pers00281
"Barber, Mary",The RESOLUTION. ,pba35-w0170,pers00087
"Blamire, Susanna",O DONALD! YE ARE JUST THE MAN. ,bsb18-w0840,pers00280
"Betham, (Mary) Matilda",TO THE NUNS OF BODNEY. ,bmb97-w0260,pers00315
"Robinson, Mary",SONG. ,pro75-w0220,pers00271
"Finch, Anne, countess of Winchilsea",The ATHEIST and the ACORN. ,o4784-w0540,pers00268
"Shenstone, William",A SIMILE. ,o5156-w0140,pers00035
"Finch, Anne, countess of Winchilsea",The Tradesman and the Scholar. ,o4784-w0550,pers00268
"Shenstone, William",The CEREMONIAL. ,o5156-w0150,pers00035
"Robinson, Mary",On the BIRTH-DAY of a LADY. ,pro75-w0230,pers00271
"Gilpin, Catherine",THE VILLAGE CLUB. ,bsb18-w0850,pers00283
"Betham, (Mary) Matilda","Written in London, on the 19th of March 1796. ",bmb97-w0270,pers00315
"Watts, Isaac",TO David Polhill Esq ,o4672-w0620,pers00292
"Wesley, Charles",ZEAL. ,o3900-w0090,pers00309
"Williams, Helen Maria",AN ADDRESS TO POETRY. ,bhw18-w0010,pers00276
"Watts, Isaac",TO THE Discontented and Unquiet. ,o4672-w0630,pers00292
"Wesley, John",SPIRITUAL SLUMBER. From the German.,o3900-w0080,pers00310
"Gay, John",FABLE [44] XLIV. The Hound and the Huntsman.,ojg27-w0450,pers00303
"Porteus, Beilby",DEATH: A POETICAL ESSAY.,o4986-w0150,pers00244
"Gay, John",FABLE [43] XLIII. The Council of Horses.,ojg27-w0440,pers00303
"Beattie, James",THE HERMIT. ,o4986-w0140,pers00207
"Smart, Christopher",The TALKATIVE FAIR. BALLAD IV.,o4103-w0250,pers00254
"Prior, Matthew",A Better Answer. ,pmp18-w0410,pers00314
"Tate, Nahum",The Male Content. ,oat77-w0520,pers00344
"Tate, Nahum",The Dream. ,oat77-w0530,pers00344
"Prior, Matthew","Answer to CLOE Jealous, in the same Stile. The AUTHOR sick.",pmp18-w0400,pers00314
"Smart, Christopher",The DECISION. BALLAD III.,o4103-w0240,pers00254
"Congreve, William","PROLOGUE TO THE COURT; On the QUEEN's Birth-Day, 1704. ",o3309-w0010,pers00339
"Carstairs, Christian",A DREAM. ,pcc86-w0050,pers00323
"Day, Eliza",ODE TO HOPE. ,bed98-w0260,pers00340
"Montagu, Lady Mary Wortley",Answer to the foregoing Lines. ,o5155-w0090,pers00001
"Mason, William",MUSAEUS: A MONODY TO THE MEMORY of Mr. POPE. In Imitation of MILTON'S Lycidas.,o5154-w0670,pers00051
"Hands, Elizabeth",LOVE AND FRIENDSHIP. A PASTORAL.,peh89-w0070,pers00324
"Percy, Thomas",SONNET. TO A LADY OF INDISCREET VIRTUE.,o4986-w0870,pers00056
"Nugent, Robert Craggs, Earl Nugent",VERSES to CAMILLA. ,o5153-w0440,pers00119
"Mason, William",ODE to a WATER NYMPH. ,o5154-w0660,pers00051
"Carstairs, Christian",On seeing Lady H— after the Death of a favourite Daughter. ,pcc86-w0040,pers00323
"Hammond, James",ELEGY To Miss D—W—D. In the Manner of OVID.,o5155-w0080,pers00102
"Day, Eliza","WRITTEN AT W. C. IN OCTOBER, AT SUN-SET",bed98-w0270,pers00340
"Hands, Elizabeth","A PASTORAL. [Young Damon gay, a faithful-hearted swain] ",peh89-w0060,pers00324
Anonymous,ON LAURA's GRAVE. ,o4986-w0860,pers00200
"Nugent, Robert Craggs, Earl Nugent",To CLARISSA. ,o5153-w0450,pers00119
"Wesley, John",The BELIEVER's SUPPORT. From the German.,o3900-w1010,pers00310
"Burns, Robert","THE AULD FARMER'S NEW-YEAR-MORNING SALUTATION TO HIS AULD MARE, MAGGIE, ON GIVING HER THE ACCUSTOMED RIPP OF CORN TO HANSEL IN THE NEW-YEAR. ",cbu86-w0120,pers00307
"Barber, Mary","To Dr. Mead, on his Cape Wine. ",pba35-w0840,pers00087
"Wesley, Charles","ISAIAH xliii. 1, 2, 3. ",o3900-w1000,pers00309
"Barber, Mary","To the Right Hon. the Earl of Orrery, on his Promise to sup with the Author. ",pba35-w0850,pers00087
"Burns, Robert","THE COTTER'S SATURDAY NIGHT. INSCRIBED TO R. A****, Esq;",cbu86-w0130,pers00307
"Collins, William",ODE TO FEAR. ,o4985-w0080,pers00048
"Greville, Fulke",THE MAN OF SORROW. ,o4984-w0660,pers00226
"Blamire, Susanna",TO A LADY WHO WENT INTO THE COUNTRY IN APRIL. ,bsb18-w0160,pers00280
"Straight, John",The POET to his false Mistress. ,o5156-w0860,pers00131
"Cooper, John Gilbert",THE GENIUS OF BRITAIN. AN IAMBIC ODE.,o5089-w0480,pers00054
"Greville, Fulke",THE MAN OF PLEASURE. ,o4984-w0670,pers00226
"Collins, William",ODE ON THE POETICAL CHARACTER. ,o4985-w0090,pers00048
"Straight, John","On Mr. ****, Schoolmaster at ***. ",o5156-w0870,pers00131
Anonymous,HOPE. A PASTORAL BALLAD. ,o5089-w0490,pers00162
"Blamire, Susanna",MOONLIGHT. ,bsb18-w0170,pers00280
"Barber, Mary","To his Excellency the Lord Carteret. Occasion'd by seeing a Poem, intitled, The Birth of Manly Virtue. ",pba35-w0610,pers00087
"Merry, Robert",TO ANNA MATILDA. ,o4739-w0230,pers00285
"Parnell, Thomas",SONG. ,o4106-w0020,pers00294
"Barber, Mary","To a Lady, who invited the Author into the Country. ",pba35-w0600,pers00087
"Parnell, Thomas",A SONG. ,o4106-w0030,pers00294
"Cowley, Hannah",To DELLA CRUSCA. ,o4739-w0220,pers00284
"Cowper, William",On a GOLDFINCH starved to Death in his Cage. ,o3794-w0270,pers00269
"Finch, Anne, countess of Winchilsea",The Shepherd and the Calm. ,o4784-w0230,pers00268
Anonymous,"To a LADY, who sent Compliments to a CLERGYMAN upon the Ten of Hearts. ",o5156-w0630,pers00064
"Chatterton, Thomas",SENTIMENT. 1769.,o4198-w0130,pers00288
"Chatterton, Thomas",EPISTLE TO THE REVEREND MR. CATCOTT. ,o4198-w0120,pers00288
"Finch, Anne, countess of Winchilsea","The Hog, the Sheep, and Goat carrying to a FAIR. ",o4784-w0220,pers00268
"Williams, Sir Charles Hanbury",Sir CHARLES'S REPLY. ,o5156-w0620,pers00027
"Kelly, Isabella","TO A WANDERING HUSBAND, FROM A DESERTED WIFE. ",pik94-w0110,pers00327
"Watts, Isaac",Confession and Pardon. ,o4672-w0150,pers00292
"Lennox, Charlotte",A SONG. ,o5247-w0190,pers00295
"Watts, Isaac","THE Day of Judgment. An ODE, Attempted in English Sapphick.",o4672-w0140,pers00292
"Lennox, Charlotte","An ODE, IN IMITATION of SAPHO. ",o5247-w0180,pers00295
"Kelly, Isabella",EXTEMPORE AFTER A DISPUTE AT DUNKERQUE. ,pik94-w0100,pers00327
"Gay, John",FABLE [31] XXXI. The Universal Apparition.,ojg27-w0320,pers00303
"Hawkesworth, John",WINTER: AN ODE.,o4986-w0620,pers00044
"Watts, Isaac",SONG II. Praise for Creation and Providence.,o5454-w0020,pers00292
"Watts, Isaac",SONG III. Praise to GOD for our Redemption.,o5454-w0030,pers00292
"Gay, John",FABLE [32] XXXII. The two Owls and the Sparrow.,ojg27-w0330,pers00303
"Johnson, Samuel",THE WINTER's WALK. ,o4986-w0630,pers00029
"Berkeley, George Monck",STANZAS WRITTEN AT THE TOMB OF SHAKSPEARE.,o5280-w0200,pers00277
"Tate, Nahum","The Vision, Written in a dangerous fit of Sickness.",oat77-w0250,pers00344
"Prior, Matthew",Lisetta's Reply. ,pmp18-w0360,pers00314
"Opie, Amelia",TO ANNA. ,bao18-w0250,pers00279
"Opie, Amelia",TO HENRY. ,bao18-w0240,pers00279
"Berkeley, George Monck","VERSES ON SEEING THE TRAGEDY OF THE REGENT. TO BERTIE GREATHEAD, ESQ.",o5280-w0210,pers00277
"Prior, Matthew",The Garland. ,pmp18-w0370,pers00314
"Tate, Nahum","On an Old Miser that Hoarded his Treasure in a Steel Chest, and bury'd it. ",oat77-w0240,pers00344
"Yearsley, Ann",To Mrs. V—N. ,pye85-w0050,pers00256
"Nugent, Robert Craggs, Earl Nugent",An Epistle to the Right Honourable the Lord Viscount CORNBURY. ,o5153-w0330,pers00119
"Little, Janet",LOTHARIO. ,bjl92-w0150,pers00338
"Rolle, Edward","LIFE burthensome, because we know not how to use it. An EPISTLE.",o5154-w0100,pers00124
"Day, Eliza",ON FINDING A STRAYED CHILD. ,bed98-w0510,pers00340
"Yearsley, Ann",Another VALENTINE. TO ANOTHER PERSON.,pye85-w0040,pers00256
"West, Gilbert",THE INSTITUTION OF THE ORDER OF THE GARTER. A Dramatic POEM.,o5153-w0320,pers00024
"Day, Eliza","LINES Occasioned by my putting a Bee out of my Window one cold Morning in February, at the request of a Child.",bed98-w0500,pers00340
"Rolle, Edward",The Duty of Employing one's Self. An EPISTLE.,o5154-w0110,pers00124
"Little, Janet",WILLIAM AND MARY. ,bjl92-w0140,pers00338
"Campbell, Thomas",THE HARPER. ,n27tc-w0070,pers00316
"Campbell, Thomas",GILDEROY. ,n27tc-w0060,pers00316
"Blamire, Susanna",WE'VE HED SEC A DURDUM. ,bsb18-w0610,pers00280
"Delap, John",TO SICKNESS. ELEGY II.,o4984-w0110,pers00169
"Alcock, Mary",WRITTEN ON EASTER DAY. ,pma99-w0040,pers00306
"Blamire, Susanna",THE MEETING. ,bsb18-w0600,pers00280
"Alcock, Mary",ON SENSIBILITY. ,pma99-w0050,pers00306
"Delap, John",ELEGY I. ,o4984-w0100,pers00169
"Collier, Mary",ON The Marriage of GEORGE the Third. Wrote in the Seventy-Second Year of her Age.,pco62-w0100,pers00293
"Duck, Stephen",On Two Young Ladies leaving the Country. ,o4741-w0200,pers00091
"Scott, John",ON READING MRS. MACAULAY'S HISTORY OF ENGLAND. ,o4987-w0450,pers00250
"Carmichael, Rebekah",ON THE ST BERNARD'S CANARY BIRDS ,prc90-w0110,pers00328
"Holcroft, Thomas",ELEGY II. ON AGE. ELEGY.,o4898-w0020,pers00330
"Duck, Stephen",On MITES. To a LADY.,o4741-w0210,pers00091
"Scott, John",SONNET. TO BRITANNIA.,o4987-w0440,pers00250
"Carmichael, Rebekah",WORDS OF COURSE ,prc90-w0100,pers00328
"Macpherson, James",[FRAGMENT] XII. ,o4688-w0120,pers00291
"Egerton, Sarah Fyge",The Emulation. ,pse03-w0520,pers00272
"Macpherson, James",[FRAGMENT] XIII. ,o4688-w0130,pers00291
"Egerton, Sarah Fyge","To Mr. Yalden, on his Temple of Fame, Extempore. ",pse03-w0530,pers00272
"Seymour, Frances Thynne, Countess of Hertford, Duchess of Somerset","Lady MARY W***, to Sir W*** Y*** ",o5157-w0440,pers00105
"Betham, (Mary) Matilda",[CANTATA. DELL METASTAISO.] TRANSLATION.,bmb97-w0180,pers00315
